word,machine_translation,human_translation,label,emotion_intensity_score
humbug,humbug,onye wayo,sadness,0.25
unexplained,akọwapụtaghị ya,akọwapụtaghị ya,sadness,0.25
rainyday,udu mmiri,udu mmiri,sadness,0.242
demonstrative,ngosi,ngosi,sadness,0.242
melodrama,melodrama,ejije,sadness,0.242
necessity,mkpa,mkpa,sadness,0.236
boredom,ike ọgwụgwụ,ike ọgwụgwụ,sadness,0.235
void,ihe efu,ihe efu,sadness,0.234
uninteresting,enweghị mmasị,enweghị mmasị,sadness,0.234
burke,burke,igbu mmadụ,sadness,0.234
depart,pụọ,pụọ,sadness,0.234
healing,ọgwụgwọ,ọgwụgwọ,sadness,0.234
warp,ogologo,ogologo,sadness,0.234
cancel,kagbuo,kagbuo,sadness,0.234
sentence,ikpe,ikpe,sadness,0.234
cloudy,urukpuru,urukpuru,sadness,0.234
misty,iju mmiri,iju mmiri,sadness,0.234
blockade,mgbochi,mgbochi,sadness,0.234
foggy,kefoogu,kefoogu,sadness,0.234
pale,icha mmirimmiri,icha mmirimmiri,sadness,0.234
trash,ahihia,ahịhịa,sadness,0.234
hollow,oghere,oghere,sadness,0.234
case,ikpe,ikpe,sadness,0.228
rainy,mmiri ozuzo,mmiri ozuzo,sadness,0.227
uninterested,enweghị mmasị,enweghị mmasị,sadness,0.223
onerous,dị egwu,dị egwu,sadness,0.223
bottom,ala,ala,sadness,0.223
fasting,ibu ọnụ,ibu ọnụ,sadness,0.22
thirst,akpịrị ịkpọ nkụ,akpịrị ịkpọ nkụ,sadness,0.219
discolored,gbachapụrụ agbachapụ,gbachapụrụ agbachapụ,sadness,0.219
dole,dole,ire ihe,sadness,0.219
indifference,enweghị mmasị,enweghị mmasị,sadness,0.219
blunder,ihie,ihie,sadness,0.219
coping,ịnagide,ịnagide,sadness,0.219
pious,nsọpụrụ,nsọpụrụ,sadness,0.219
cocaine,cocaine,kokanị,sadness,0.218
tough,siri ike,siri ike,sadness,0.212
arid,kpọrọ nkụ,kpọrọ nkụ,sadness,0.203
hoary,hoary,kenka,sadness,0.203
sprain,mgbatị,mgbatị,sadness,0.203
lower,ala,ala,sadness,0.203
chargeable,ebubo,ebubo,sadness,0.203
sluggish,umengwụ,umengwụ,sadness,0.203
yucky,juuk,juuk,sadness,0.203
revolution,mgbanwe,mgbanwe,sadness,0.203
fat,abụba,abụba,sadness,0.203
chilly,juru oyi,juru oyi,sadness,0.203
wanting,chọrọ,chọrọ,sadness,0.202
progression,aga n'ihu,aga n'ihu,sadness,0.201
closure,mmechi,mmechi,sadness,0.195
unbeaten,enweghị mmeri,enweghị mmeri,sadness,0.193
meh,mma,mma,sadness,0.188
rumor,asịrị,asịrị,sadness,0.188
invalid,adabaghi,adabaghi,sadness,0.188
veal,anụ nwa ehi,anụ nwa ehi,sadness,0.188
retirement,ezumike nka,ezumike nka,sadness,0.188
cataract,cataract,katratị,sadness,0.188
heartfelt,sitere n'obi,sitere n'obi,sadness,0.188
rack,ogbe,iguzo,sadness,0.188
interrupted,etre,ịkwụsitụ,sadness,0.188
halter,nkwụsị,nkwụsị,sadness,0.188
cold,oyi,oyi,sadness,0.188
splitting,na -agbawa,na -agbawa,sadness,0.188
oddity,ihe nzuzu,ihe nzuzu,sadness,0.188
tease,tiis,tiis,sadness,0.188
concerned,nchegbu,nchegbu,sadness,0.184
sarcasm,okwu mkparị,okwu mkparị,sadness,0.181
strip,warara,warara,sadness,0.179
feeling,mmetụta,mmetụta,sadness,0.172
overload,bufee,bufee,sadness,0.172
eschew,zere,zere,sadness,0.172
esteem,nkwanye ugwu,nkwanye ugwu,sadness,0.172
divided,kewara,kewara,sadness,0.172
memories,ncheta,ncheta,sadness,0.172
cupping,iko,iko,sadness,0.172
destination,njedebe,njedebe,sadness,0.17
nosnow,mara,sinoo adịghị,sadness,0.169
limited,oke,oke,sadness,0.167
rain,mmiri ozuzo,mmiri ozuzo,sadness,0.163
willful,kpachaara anya,kpachaara anya,sadness,0.16
untitled,akpọghị aha,akpọghị aha,sadness,0.157
weeds,ahihia,ahịhịa,sadness,0.156
cross,obe,obe,sadness,0.156
stint,stint,gbatịa,sadness,0.156
pare,nkọwa,nkọwa,sadness,0.155
snort,nwuo,nwuo,sadness,0.154
inconsequential,adịghị mkpa,adịghị mkpa,sadness,0.152
procession,ngagharị,ngagharị,sadness,0.152
tax,ụtụ isi,ụtụ isi,sadness,0.142
overpriced,dị oke ọnụ,dị oke ọnụ,sadness,0.141
weight,ibu ibu,ibu ibu,sadness,0.141
tolerate,anabataghị,anabataghị,sadness,0.141
emo,ihe ngosi,ihe ngosi,sadness,0.141
mug,Foto Ụlọ Nga,Foto Ụlọ Nga,sadness,0.141
touchy,na -emetụ n'ahụ,na -emetụ n'ahụ,sadness,0.14
kennel,ulo nkita,ụlọ nkịta,sadness,0.13
grounded,tọrọ ntọala,tọrọ ntọala,sadness,0.13
meek,dị umeala n'obi,dị umeala n'obi,sadness,0.125
stillness,ịdị jụụ,ịdị jụụ,sadness,0.125
sisterhood,nwanne nwanyị,nwanne nwanyị,sadness,0.125
theocratic,ọchịchị Chineke,ọchịchị Chineke,sadness,0.125
socialist,onye na -elekọta mmadụ,onye na -elekọta mmadụ,sadness,0.125
terrific,dị egwu,dị egwu,sadness,0.125
unpaid,akwụghị ụgwọ,akwụghị ụgwọ,sadness,0.125
clouds,urukpuru,urukpuru,sadness,0.125
margin,oke,oke,sadness,0.125
commemorate,na -echeta,na -echeta,sadness,0.125
late,mbubreyo,abịaghị n'oge,sadness,0.125
default,ndabara,ndabara,sadness,0.121
lace,lace,lesi,sadness,0.118
unpublished,ebiputaghi,ebipụtaghị,sadness,0.116
interested,nwere mmasị,nwere mmasị,sadness,0.114
fortress,ebe ewusiri ike,ebe ewusiri ike,sadness,0.11
ultimate,kacha,kacha,sadness,0.109
rating,ọkwa,ọkwa,sadness,0.109
fleece,ajị anụ,ajị anụ,sadness,0.109
orchestra,ndi otu egwu,ndi otu egwu,sadness,0.109
harry,harry,inye nsogbu,sadness,0.109
priesthood,ọkwa nchụ -aja,ọkwa nchụ -aja,sadness,0.109
lush,lush,mara mma,sadness,0.109
sanctify,doo nsọ,doo nsọ,sadness,0.108
income,ego,ego,sadness,0.1
quiet,juu,juu,sadness,0.094
sonnet,ụgbụ,abụ,sadness,0.094
winning,na -emeri,na -emeri,sadness,0.094
vainly,n'efu,n'efu,sadness,0.091
wet,mmiri mmiri,mmiri mmiri,sadness,0.078
humble,ịdị umeala n'obi,ịdị umeala n'obi,sadness,0.078
motivating,na -akpali akpali,na -akpali akpali,sadness,0.078
hug,mmakụ,mmakụ,sadness,0.078
hut,ulo,ụlọ,sadness,0.078
ovation,obi ụtọ,obi ụtọ,sadness,0.078
treat,emeso,emeso,sadness,0.076
hymn,ukwe,ukwe,sadness,0.064
honest,eziokwu,eziokwu,sadness,0.062
relics,relics,ihe fọrọ,sadness,0.061
couch,n'ihe ndina,oche,sadness,0.06
waffle,waffle,imebisi,sadness,0.047
musical,egwu,egwu,sadness,0.045
shell,shei,shei,sadness,0.045
savor,esi ísì,esi ísì,sadness,0.034
vote,votu,votu,sadness,0.031
napkin,akwa nhicha,akwa nhicha,sadness,0.031
sing,bụọ abụ,bụọ abụ,sadness,0.017
mother,nne,nne,sadness,0.016
music,egwu,egwu,sadness,0.016
nutritious,na -edozi ahụ,na -edozi ahụ,sadness,0.015
lovely,mara mma,mara mma,sadness,0.009
romance,ihunanya,ihunanya,sadness,0.0
sweetheart,obi oma,obiọma,sadness,0.0
art,nka,nka,sadness,0.0
liquor,mmanya,mmanya,sadness,0.0
surprise,ihe ijuanya,ihe ijuanya,surprise,0.93
explode,gbawaa,gbawaa,surprise,0.906
flabbergast,flabbergast,iju anya,surprise,0.906
explosion,mgbawa,mgbawa,surprise,0.898
ambush,n ambru nbì,n ambru nbì,surprise,0.883
explosive,ihe mgbawa,ihe mgbawa,surprise,0.883
eruption,mgbawa,mgbawa,surprise,0.883
shockingly,na -awụ akpata oyi n'ahụ,na -awụ akpata oyi n'ahụ,surprise,0.875
frighten,itu egwu,itu egwu,surprise,0.875
startle,ujo,ụjọ,surprise,0.875
surprisingly,ihe ijuanya,ihe ijuanya,surprise,0.875
frightened,egwu,egwu,surprise,0.867
surprising,ihe ijuanya,ihe ijuanya,surprise,0.867
surprised,anya,iju anya,surprise,0.867
thrilling,na -akpali akpali,na -akpali akpali,surprise,0.859
outburst,oké iwe,oké iwe,surprise,0.859
miracle,ọrụ ebube,ọrụ ebube,surprise,0.859
blast,mgbawa,mgbawa,surprise,0.852
alarm,mkpu,mkpu,surprise,0.852
astonishingly,ihe ịtụnanya,ihe ịtụnanya,surprise,0.852
jolt,jọrọ njọ,jọrọ njọ,surprise,0.844
shock,ujo,ujo,surprise,0.844
thunderstruck,égbè eluigwe,égbè eluigwe,surprise,0.844
catastrophe,ọdachi,ọdachi,surprise,0.836
dazzle,dazzle,emenwughị ihe,surprise,0.836
bang,mkpu,mkpu,surprise,0.836
fright,egwu,egwu,surprise,0.836
unexpectedly,na mberede,na mberede,surprise,0.836
suddenly,na mberede,na mberede,surprise,0.828
bewilderment,mgbagwoju anya,mgbagwoju anya,surprise,0.828
emergency,ihe mberede,ihe mberede,surprise,0.828
startling,itunanya,itunanya,surprise,0.828
stunned,o juru m anya,o juru m anya,surprise,0.82
astound,ibobo,ibobo,surprise,0.82
disaster,ọdachi,ọdachi,surprise,0.812
jackpot,jackpot,ezigbo ihe,surprise,0.812
earthquake,ala ọma jijiji,ala ọma jijiji,surprise,0.812
aghast,tụrụ m n'anya,tụrụ m n'anya,surprise,0.805
climax,njedebe,njedebe,surprise,0.805
astonishment,ihe ijuanya,ihe ijuanya,surprise,0.805
astonish,itunanya,itunanya,surprise,0.805
scare,egwu,egwu,surprise,0.797
awestruck,juru gị anya,juru gị anya,surprise,0.797
exclaim,tie mkpu,tie mkpu,surprise,0.789
bomb,bombu,bombu,surprise,0.789
erupt,gbawaa,gbawaa,surprise,0.789
amazement,ihe ijuanya,ihe ijuanya,surprise,0.781
alarming,na -emenye ụjọ,na -emenye ụjọ,surprise,0.773
detonate,igbasa,igbasa,surprise,0.773
raid,mwakpo,mwakpo,surprise,0.773
invade,wakporo,wakporo,surprise,0.773
miraculous,ọrụ ebube,ọrụ ebube,surprise,0.773
abduction,mgbatị,mgbatị,surprise,0.773
kidnap,tọọrọ,tọọrọ,surprise,0.766
stupefy,dị egwu,dị egwu,surprise,0.758
dumfound,dumfound,juru anya,surprise,0.758
unpredictable,ejighị n'aka,ejighị n'aka,surprise,0.758
overwhelming,karịrị akarị,karịrị akarị,surprise,0.758
outrageous,oke iwe,oke iwe,surprise,0.75
erratic,na -adịghị ike,na -adịghị ike,surprise,0.75
accident,ihe mberede,ihe mberede,surprise,0.75
unimaginable,enweghị atụ,enweghị atụ,surprise,0.75
horror,egwu,egwu,surprise,0.742
blitz,Blitz,mwakpo,surprise,0.742
wreck,mkpọka,mkpọka,surprise,0.742
bewilder,mgbagwoju anya,mgbagwoju anya,surprise,0.742
petrify,petirit,petirit,surprise,0.742
slaughter,ogbugbu,ogbugbu,surprise,0.742
flinch,gbajie,gbajie,surprise,0.742
amaze,itu n'anya,itu n'anya,surprise,0.742
stupefaction,afọ ojuju,afọ ojuju,surprise,0.734
frenetic,frenetic,ara,surprise,0.734
frantic,na -atụ ụjọ,na -atụ ụjọ,surprise,0.734
crash,okuku,ọkụkụ,surprise,0.734
excitement,mkpali,mkpali,surprise,0.734
riotous,ọgba aghara,ọgba aghara,surprise,0.727
outcry,mkpu ákwá,mkpu ákwá,surprise,0.727
vanished,ii,ii,surprise,0.727
moonstruck,ọkụ ọnwa,ọkụ ọnwa,surprise,0.727
sudden,mberede,mberede,surprise,0.727
amazedness,ihe ijuanya,ihe ijuanya,surprise,0.719
scream,tie mkpu,tie mkpu,surprise,0.719
shriek,iti mkpu,iti mkpu,surprise,0.719
sabotage,sabotage,ihe ọjọọ,surprise,0.719
unanticipated,atụghị anya ya,atụghị anya ya,surprise,0.719
breathless,na -eku ume,ekughị ume,surprise,0.719
bewildered,gbagwojuru anya,gbagwojuru anya,surprise,0.719
awe,egwu,igbu mmadụ,surprise,0.719
manslaughter,igbu mmadu,igbu mmadu,surprise,0.719
rupture,mgbawa,mgbawa,surprise,0.719
gasp,iku ume,iku ume,surprise,0.711
shot,gbara,gbara,surprise,0.711
uncontrollable,enweghị ike ịchịkwa,enweghị ike ịchịkwa,surprise,0.711
stun,iju,iju,surprise,0.711
unexpected,na -atụghị anya ya,na -atụghị anya ya,surprise,0.711
electrify,electrify,ihe eletriki,surprise,0.711
avalanche,nnukwu mmiri ozuzo,nnukwu mmiri ozuzo,surprise,0.711
slam,slam,imechi ụzọ,surprise,0.703
unforeseen,ihe a na -atụghị anya ya,ihe a na -atụghị anya ya,surprise,0.703
suspense,obi abụọ,obi abụọ,surprise,0.703
abrupt,mberede,mberede,surprise,0.703
intruder,onye mwakpo,onye mwakpo,surprise,0.703
surge,anya mmiri,anya mmiri,surprise,0.703
devastation,mbibi,mbibi,surprise,0.703
unprecedented,a na -enwetụbeghị ụdị ya,a na -enwetụbeghị ụdị ya,surprise,0.695
urgent,ngwa ngwa,ngwa ngwa,surprise,0.695
excite,kpalie,kpalie,surprise,0.695
stab,igwu,igwu,surprise,0.695
volatility,volatility,volatiliti,surprise,0.695
yell,tie mkpu,tie mkpu,surprise,0.695
strike,tie ihe,tie ihe,surprise,0.695
dumfounder,dumfounder,onye ihe n'eju anya,surprise,0.695
disturbance,nsogbu,nsogbu,surprise,0.688
incredible,dị ịtụnanya,dị ịtụnanya,surprise,0.688
spectacular,dị egwu,dị egwu,surprise,0.688
carnage,ogbugbu,ogbugbu,surprise,0.688
recklessness,akpachapụghị anya,akpachapụghị anya,surprise,0.68
monstrous,egwu,egwu,surprise,0.68
thrill,mkpali,mkpali,surprise,0.68
clamor,mkpu,mkpu,surprise,0.68
slap,tie aka,tie aka,surprise,0.68
inexplicable,enweghị nkọwa,enweghị nkọwa,surprise,0.672
captivate,dọta,dọta,surprise,0.672
striking,pụtara ìhè,pụtara ìhè,surprise,0.672
terrorist,onye na -eyi ọha egwu,onye na -eyi ọha egwu,surprise,0.672
accidentally,na mberede,na mberede,surprise,0.672
exhilaration,mkpori ndụ,mkpori ndụ,surprise,0.672
exciting,na -akpali akpali,na -akpali akpali,surprise,0.672
accidental,mberede,mberede,surprise,0.672
revolution,mgbanwe,mgbanwe,surprise,0.664
freakish,enweghị ntụpọ,enweghị ntụpọ,surprise,0.664
topple,ịkwatu,ịkwatu,surprise,0.664
dire,dire,ihe ọjọọ,surprise,0.664
volcano,ugwu mgbawa,ugwu mgbawa,surprise,0.664
bloodshed,mwụfu ọbara,mwụfu ọbara,surprise,0.656
sneak,sinik,sinik,surprise,0.656
unspeakable,enweghị ike ịkọwa,enweghị ike ịkọwa,surprise,0.656
revolt,nnupụisi,nnupụisi,surprise,0.656
incendiary,na -agba ọkụ,na -agba ọkụ,surprise,0.656
unsuspecting,enweghị atụmanya,enweghị atụmanya,surprise,0.648
attacking,na -awakpo,na -awakpo,surprise,0.648
unintended,ejighị n'aka,ejighị n'aka,surprise,0.648
spellbound,asụpe,asụpe,surprise,0.648
amazingly,di itunanya,di itunanya,surprise,0.648
cyclone,ajọ ifufe,ajọ ifufe,surprise,0.648
disruption,nkwụsị,nkwụsị,surprise,0.648
epidemic,ntiwapụ ọrịa,ntiwapụ ọrịa,surprise,0.648
violent,na -eme ihe ike,na -eme ihe ike,surprise,0.648
mutiny,mpako,mpako,surprise,0.648
wildfire,ọkụ ọgbụgba,ọkụ ọgbụgba,surprise,0.641
indescribable,enweghị nkọwa,enweghị nkọwa,surprise,0.641
screech,screech,skrich,surprise,0.641
tumult,ọgba aghara,ọgba aghara,surprise,0.641
enthusiasm,ịnụ ọkụ n'obi,ịnụ ọkụ n'obi,surprise,0.641
shout,tie mkpu,tie mkpu,surprise,0.641
excitation,mkpali,mkpali,surprise,0.641
agape,agape,keihunanya,surprise,0.633
anomaly,anomaly,mmemme,surprise,0.633
uncertain,ejighi n'aka,ejighi n'aka,surprise,0.633
treachery,aghụghọ,aghụghọ,surprise,0.633
gape,gape,oghe,surprise,0.633
apparition,ọdịdị,ọdịdị,surprise,0.633
presto,presto,ọsọsọ,surprise,0.633
plunder,kwakọrọ ihe,kwakọrọ ihe,surprise,0.633
trick,aghụghọ,aghụghọ,surprise,0.625
distress,nsogbu,nsogbu,surprise,0.625
wonderment,ihe ijuanya,ihe ijuanya,surprise,0.625
murderous,na -egbu ọchụ,na -egbu ọchụ,surprise,0.625
slaughtering,ogbugbu,ogbugbu,surprise,0.625
tempest,oké ifufe,oké ifufe,surprise,0.625
urgency,ngwa ngwa,ngwa ngwa,surprise,0.625
sorcery,mgbaasị,mgbaasị,surprise,0.625
mystery,ihe omimi,ihe omimi,surprise,0.625
excited,obi ụtọ,obi ụtọ,surprise,0.625
inimaginable,nke a na -apụghị ichetụ n'echiche,nke a na -apụghị ichetụ n'echiche,surprise,0.617
prank,egwu egwu,egwu egwu,surprise,0.617
intense,siri ike,siri ike,surprise,0.617
murder,igbu ọchụ,igbu ọchụ,surprise,0.617
quickness,ngwa ngwa,ngwa ngwa,surprise,0.617
vanish,fuo,fuo,surprise,0.617
trickery,aghụghọ,aghụghọ,surprise,0.617
splash,ikwommiri,ikwommiri,surprise,0.609
shatter,gbajie,gbajie,surprise,0.609
magical,kpokọtara,kpokọtara,surprise,0.609
unstable,ejighị n'aka,ejighị n'aka,surprise,0.609
strangle,nyagbu,nyagbu,surprise,0.609
thief,onye ohi,onye ohi,surprise,0.609
coup,ọchịchị,ọchịchị,surprise,0.609
blindfold,ikpuchi ihu,ikpuchi ihu,surprise,0.609
tackle,mee ihe,mee ihe,surprise,0.602
jubilee,jubilii,anwụrị,surprise,0.602
inconceivable,nke a na -apụghị ichetụ n'echiche,nke a na -apụghị ichetụ n'echiche,surprise,0.602
betray,arara nye,arara nye,surprise,0.602
deluge,iju mmiri,iju mmiri,surprise,0.602
assail,mwakpo,mwakpo,surprise,0.602
stupor,nzuzu,nzuzu,surprise,0.602
defy,nlelị,nlelị,surprise,0.602
lightning,àmụmà,àmụmà,surprise,0.594
monstrosity,monstrosity,anụmanụ,surprise,0.594
stupendous,dị egwu,dị egwu,surprise,0.594
shrill,ujo,ụjọ,surprise,0.594
alerts,alerts,mkpu,surprise,0.594
mishap,ihe mberede,ihe mberede,surprise,0.594
deceit,aghụghọ,aghụghọ,surprise,0.586
mysterious,ihe omimi,ihe omimi,surprise,0.586
bonus,ego,ego,surprise,0.586
wild,ohia,ọhịa,surprise,0.586
wondrous,dị ebube,dị ebube,surprise,0.586
randomly,enweghị usoro,enweghị usoro,surprise,0.586
pitfall,olulu,olulu,surprise,0.586
uncanny,anwansi,anwansi,surprise,0.586
jubilant,obi ụtọ,obi ụtọ,surprise,0.578
fluke,gbagọrọ agbagọ,gbagọrọ agbagọ,surprise,0.578
godsend,chukwu,chukwu,surprise,0.578
electric,eletrik,eletrik,surprise,0.578
death,ọnwụ,ọnwụ,surprise,0.578
raving,na -egwu egwu,na -egwu egwu,surprise,0.578
oddity,ihe nzuzu,ihe nzuzu,surprise,0.578
rejoicing,na -aicingụrị ọ .ụ,anwụrị,surprise,0.578
bizarre,ihe di egwu,ihe di egwu,surprise,0.578
stagger,maa jijiji,maa jijiji,surprise,0.578
premature,akaghi aka,akaghi aka,surprise,0.578
revenge,imegwara,imegwara,surprise,0.57
dynamic,ike,ike,surprise,0.57
dismay,obi nkoropụ,obi nkoropụ,surprise,0.57
nefarious,adịghị mma,adịghị mma,surprise,0.562
uncover,kpughee,kpughee,surprise,0.562
reappear,maliteghachi,maliteghachi,surprise,0.562
reward,ugwo,ụgwọ,surprise,0.562
ecstatic,obi ụtọ,obi ụtọ,surprise,0.562
fascinate,adọrọ mmasị,adọrọ mmasị,surprise,0.562
jerk,egwu,egwu,surprise,0.562
crescendo,crescendo,krisendo,surprise,0.555
whim,mkparị,mkparị,surprise,0.555
conjure,conjure,ime majiki,surprise,0.555
thaumaturgy,thaumaturgy,majiiki,surprise,0.555
zany,zana,ime ọchị,surprise,0.555
rescue,nnapụta,nnapụta,surprise,0.547
heroism,heroism,dike,surprise,0.547
thwart,igbochi,igbochi,surprise,0.547
daze,daze,dazi,surprise,0.547
rarity,ụkọ,ụkọ,surprise,0.547
tantalizing,na -agbagwoju anya,na -agbagwoju anya,surprise,0.547
unbridled,na -achịkwaghị achịkwa,na -achịkwaghị achịkwa,surprise,0.547
winner,onye mmeri,onye mmeri,surprise,0.547
ejaculation,ejaculation,itufu,surprise,0.547
illuminate,nwuo,nwuo,surprise,0.547
violation,imebi,imebi,surprise,0.539
lucky,kechioma,kechioma,surprise,0.539
marvel,itunanya,itunanya,surprise,0.539
punch,ntụmadị,ntụmadị,surprise,0.539
insult,mkparị,mkparị,surprise,0.539
celebration,ememe,ememe,surprise,0.539
cheer,nwee obi ụtọ,nwee obi ụtọ,surprise,0.539
interrupt,kwusi,kwusi,surprise,0.539
lunge,nri ehihie,nri ehihie,surprise,0.539
illusion,nro,nro,surprise,0.539
treason,nraranye,nraranye,surprise,0.539
sensation,mmetụta,mmetụta,surprise,0.531
snag,snag,nsogbu,surprise,0.531
fearfully,egwu,egwu,surprise,0.531
concealed,zoro ezo,zoro ezo,surprise,0.531
jest,njakịrị,njakịrị,surprise,0.531
banger,banger,ọkụ,surprise,0.531
affront,mkparị,mkparị,surprise,0.531
veer,lee,lee,surprise,0.523
victimized,mebiri,mebiri,surprise,0.523
abandonment,nhapụ,nhapụ,surprise,0.523
liberate,tọhapụ,tọhapụ,surprise,0.523
majestic,dị ebube,dị ebube,surprise,0.523
rejoice,rejoiceụrịa ọ .ụ,anwụrị,surprise,0.523
immediacy,ozugbo,ozugbo,surprise,0.523
scorpion,akpị,akpị,surprise,0.523
wonder,ihe ijuanya,ihe ijuanya,surprise,0.523
improvise,kwalite,kwalite,surprise,0.523
undiscovered,achọpụtabeghị,achọpụtabeghị,surprise,0.523
howl,tie mkpu,tie mkpu,surprise,0.516
chance,ohere,ohere,surprise,0.516
stealthily,na -ezu ohi,na -ezu ohi,surprise,0.516
tickle,otighiti,otighiti,surprise,0.516
yelp,mkpu,mkpu,surprise,0.516
pop,gbapụta,gbapụta,surprise,0.508
unintentionally,n'amaghị ama,n'amaghị ama,surprise,0.508
swerve,zere,zere,surprise,0.508
transcendence,karịrị akarị,karịrị akarị,surprise,0.508
garish,garish,ọcha barabara,surprise,0.508
luck,chioma,chiọma,surprise,0.508
magnificent,dị ebube,dị ebube,surprise,0.508
rave,rave,iwe,surprise,0.508
reflex,mpiaji,mpiaji,surprise,0.508
slayer,ogbu mmadu,ogbu mmadu,surprise,0.5
erotic,erotic,ihe ọjọọ,surprise,0.5
marvelous,magburu onwe ya,magburu onwe ya,surprise,0.5
fainting,na -atụbọ,na -atụbọ,surprise,0.5
pang,ihe mgbu,ihe mgbu,surprise,0.5
misbehavior,akparamagwa,akparamagwa,surprise,0.5
infrequent,ugboro ugboro,ugboro ugboro,surprise,0.5
embarrassment,ihere,ihere,surprise,0.5
diversion,ntughari,ntughari,surprise,0.5
alertness,ịmụrụ anya,ịmụrụ anya,surprise,0.5
enliven,dị ndụ,dị ndụ,surprise,0.5
remarkable,dị ịrịba ama,dị ịrịba ama,surprise,0.5
heroic,dike,dike,surprise,0.5
decoy,aghụghọ,aghụghọ,surprise,0.492
greatness,ịdị ukwuu,ịdị ukwuu,surprise,0.492
trump,opi,opi,surprise,0.492
unutterable,enweghị atụ,enweghị atụ,surprise,0.492
nab,nab,ijide,surprise,0.492
chimera,chimera,ekere,surprise,0.492
infarct,infarct,ihe nwụrụ anwụ,surprise,0.492
camouflage,ozuzo,ozuzo,surprise,0.492
exigent,exigent,ọsọsọ,surprise,0.492
birthday,ụbọchị ọmụmụ,ụbọchị ọmụmụ,surprise,0.492
variable,agbanwe,agbanwe,surprise,0.484
horde,igwe,igwe,surprise,0.484
zeal,ịnụ ọkụ n'obi,ịnụ ọkụ n'obi,surprise,0.484
underestimate,eleda anya,eleda anya,surprise,0.484
fanfare,ofufe,ofufe,surprise,0.484
magician,anwansi,anwansi,surprise,0.484
inexpressible,enweghị nkọwa,enweghị nkọwa,surprise,0.484
prick,prick,prik,surprise,0.484
curiosity,ọchịchọ ịmata ihe,ọchịchọ ịmata ihe,surprise,0.484
fortune,uba,uba,surprise,0.477
chicane,chicane,agbatauhie,surprise,0.477
subversive,nke na -agba ọchịchị mgba okpuru,nke na -agba ọchịchị mgba okpuru,surprise,0.477
incident,ihe merenụ,ihe merenụ,surprise,0.477
gawk,gawk,onye nzuzu,surprise,0.477
dreadfully,dị egwu,dị egwu,surprise,0.477
sneeze,imi,imi,surprise,0.477
unguarded,enweghị nchekwa,enweghị nchekwa,surprise,0.477
illumination,ìhè,ìhè,surprise,0.477
strange,iju,iju,surprise,0.477
leery,leery,ụjọ,surprise,0.469
reversal,ntụgharị,ntụgharị,surprise,0.469
rapid,ngwa ngwa,ngwa ngwa,surprise,0.469
wizard,ọkachamara,ọkachamara,surprise,0.469
prowl,nwuo,nwuo,surprise,0.469
coincidence,ndako,ndako,surprise,0.461
break,gbajie,gbajie,surprise,0.461
hilarious,dị egwu,dị egwu,surprise,0.461
divergent,dị iche,dị iche,surprise,0.461
slip,ileghara,ileghara,surprise,0.461
ordeal,ahuhu,ahụhụ,surprise,0.453
raffle,raffle,rafulụ,surprise,0.453
confession,nkwupụta,nkwupụta,surprise,0.453
winning,na -emeri,na -emeri,surprise,0.453
hoax,ụgha,ụgha,surprise,0.453
wonderful,magburu onwe ya,magburu onwe ya,surprise,0.453
evanescence,evanescence,ịpụ,surprise,0.453
overestimate,dị oke egwu,dị oke egwu,surprise,0.453
merriment,na -atọ ụtọ,na -atọ ụtọ,surprise,0.453
laughter,ochi,ọchị,surprise,0.445
stound,stound,oge,surprise,0.445
enthusiast,onye na -anụ ọkụ n'obi,onye na -anụ ọkụ n'obi,surprise,0.445
splendid,dị mma,dị mma,surprise,0.445
gambling,ịgba chaa chaa,ịgba chaa chaa,surprise,0.445
perchance,ohere,ohere,surprise,0.445
feat,feat,ihe siri ike ime,surprise,0.445
excel,kacha mma,kacha mma,surprise,0.445
unique,puru iche,puru iche,surprise,0.438
senseless,nzuzu,nzuzu,surprise,0.438
unintentional,n'amaghị ama,n'amaghị ama,surprise,0.438
splendor,ịma mma,ịma mma,surprise,0.438
changeable,na -agbanwe agbanwe,na -agbanwe agbanwe,surprise,0.438
rapt,rapt,itinye obi gi dum,surprise,0.438
brighten,nwuo,nwuo,surprise,0.438
fascination,mmasị,mmasị,surprise,0.43
intrigue,aghụghọ,aghụghọ,surprise,0.43
fiesta,oriri,oriri,surprise,0.43
trepidation,ujo,ụjọ,surprise,0.43
delighted,Obi Ụtọ,Obi Ụtọ,surprise,0.43
lawsuit,ikpe,ikpe,surprise,0.43
gift,onyinye,onyinye,surprise,0.43
stealthy,izu ohi,izu ohi,surprise,0.43
stealth,izu ohi,izu ohi,surprise,0.422
enchant,enchant,ukwe,surprise,0.422
originality,n'echiche,n'echiche,surprise,0.422
riddle,ilu,ilu,surprise,0.422
quicksilver,ngwa ngwa,ngwa ngwa,surprise,0.422
judgment,ikpe,ikpe,surprise,0.422
liberation,ntọhapụ,ntọhapụ,surprise,0.414
syncope,mmekọrịta,mmekọrịta,surprise,0.414
experiment,nnwale,nnwale,surprise,0.414
elusive,na -esighi ike,na -esighi ike,surprise,0.414
perjury,ịgba akaebe ụgha,ịgba akaebe ụgha,surprise,0.414
veracity,eziokwu,eziokwu,surprise,0.414
illegitimate,iwu akwadoghị,iwu akwadoghị,surprise,0.414
