word,machine,human,label
verdant,ododo,tutù,positive
disavowal,idasilẹ,ìkọ̀sílẹ̀,negative
crashes,awọn ijamba,àwọn ìjàmbá,negative
lecher,lecher,oníṣekúṣe,negative
misguidance,aiṣododo,ìṣinilọ́nà,negative
defenders,defenders,awọn olugbeja,positive
thankful,ọpẹ,ọpẹ,positive
screech,screech,ẹkún,negative
overbearingly,apọju,ajẹgàba,negative
cons,konsi,kọ́,negative
acuity,afarape,mimu,positive
wreak,ibajẹ,gbẹ̀san,negative
inflamed,inflamed,ti dáranjẹ̀,negative
stifle,stifle,àrùn egun,negative
genius,oloye,oloye,positive
veritable,otitọ,lotitọ,positive
proves,jẹri,jẹri,positive
deception,etan,ẹ̀tàn,negative
morbidly,morbidly,àìlera,negative
monopolize,monopolize,ànìkànjọgbọ́n,negative
ranter,olutọju,olùtojọ́,negative
bamboozles,bamboozles,bamboozles,negative
attracts,attracts,fa,positive
pregnancy,oyun,oyún,negative
sterile,ni ifo,àìlèbímọ,negative
astoundingly,iyalẹnu,si iyalẹnu,positive
cogent,cogent,koko,positive
agitation,ibanuje,ìrusókè,negative
mangle,mangle,ṣàtúnṣe,negative
gleefully,pelu idunnu,pelu idunnu,positive
doom,ìparun,ìparun,negative
depressions,ibanujẹ,ìbànújẹ́,negative
oppressors,aninilara,aninilára,negative
unsecure,alailewu,léwu,negative
dejects,dejects,ìbànújẹ́,negative
offensive,ibinu,amúnibínú,negative
succeeds,ṣe aṣeyọri,ṣe aṣeyọri,positive
undivided,ti ko pin,ti ko pin,positive
madness,isinwin,ìsíwín,negative
champ,aṣaju,aṣaju,positive
forgive,dariji,dariji,positive
defamations,awọn ẹgan,ìbanilórúkọjẹ́,negative
freed,ni ominira,ni ominira,positive
servitude,isinru,ìsìnrú,negative
undecided,ti ko pinnu,tí kò pinnu,negative
surmount,bori,bori,positive
excellent,o tayọ,o tayọ,positive
juvenile,ewe,tèwe,negative
snags,snags,ta síta,negative
vigilant,ṣọra,ṣọra,positive
ameliorate,ṣe atunṣe,ṣe atunṣe,positive
headway,iwaju,iwaju,positive
enraptured,enraptured,fi ayọ kun,positive
infectious,àkóràn,àkóràn,negative
awarded,fun un,gba ẹyẹ,positive
forebodingly,forebodingly,ìmọ̀lára ibi,negative
tortuous,ẹlẹtan,ìlọ́júlù,negative
carnage,ipakupa,ìpakúpa,negative
brashness,aibikita,àìbìkítà,negative
nobly,ọlọla,ọlọla,positive
worsened,buru sii,burú síi,negative
hidden,farasin,farasin,negative
dissidents,alatako,àtakò,negative
evade,sa fun,gbàkóso,negative
conflicted,rogbodiyan,rògbòdìyàn,negative
swelling,wiwu,wíwú,negative
resources,awọn orisun,awọn orisun,positive
greetings,ikini,ikini,positive
abominably,irira,ìríra,negative
discarded,asonu,asọnù,negative
panic,ẹrù,ẹ̀rù,negative
superstition,ohun asan,ohun asan,positive
perfectly,daradara,daradara,positive
unforgettable,ailegbagbe,ailegbagbe,positive
culinary,Onje wiwa,Onje wiwa,positive
choppy,gige,gígé,negative
darken,ṣokunkun,ṣókùnkùn,negative
classy,didara,didara,positive
heighten,ga,gbéga,negative
longevity,gigun,gigun,positive
flaunt,flaunt,fihàn,negative
beckons,beckons,pe,positive
fluster,fluster,mú nǹkan rújú,negative
euphorically,euphorically,pelu ayọ,positive
want,fẹ,fẹ,positive
exhaustion,ailera,òpin,negative
molestation,ipaniyan,ìyọlẹ́nu,negative
contending,ìjà,díje,negative
nightmarish,alaburuku,àlá burúkú,negative
slickest,ege julọ,ologbon,positive
retirement,ifẹhinti lẹnu iṣẹ,ifẹhinti lẹnu iṣẹ,positive
greatest,ti o tobi julọ,ti o tobi julọ,positive
exaggeration,Àsọdùn,àsọdùn,negative
sh*t,sh*t,sh*t,negative
defiance,alaigbọran,ìpèníjà,negative
testy,idanwo,ìbínú,negative
inseparable,ti a ko le pin,ti a ko le pin,positive
exemption,idasile,idasile,positive
gregarious,alafẹfẹ,fifanimọra,positive
dragoon,dragoon,ológun,negative
imitation,afarawe,àfarawé,negative
backed,lona,lona,positive
oddly,oddly,àjèjì,negative
credulous,alaigbagbọ,aláìmọ̀kan,negative
noisy,alariwo,aláriwo,negative
shimmy,shimmy,dídán,negative
baboon,obo,ọ̀bọ,negative
glib,glib,yọ̀,negative
self-criticism,ara-lodi,ìlòdì sí ara ẹni,negative
inimical,aiṣedeede,àìkónimọ́ra,negative
cringed,cringed,kígbe,negative
warily,warily,níṣọ̀ra,negative
disgraced,itiju,ìtìjú,negative
panics,ijaaya,ìjayà,negative
absolution,idariji,idariji,positive
outperforms,ṣe àṣejù,se rekọja,positive
resigned,fi ipo silẹ,fi ipò silẹ,negative
prostitute,panṣaga,panṣágà,negative
spine,ọpa -ẹhin,ọpa -ẹhin,positive
fervently,tọkàntọkàn,tọkàntọkàn,positive
enthral,iwunilori,wunilori,positive
over-acted,lori-sise,àṣejù,negative
absolute,pipe,pipe,positive
suavely,suavely,niwa,positive
upseting,ibanuje,dàláámù,negative
schizophrenia,schizophrenia,àrun-ọpọlọ,negative
optimal,ti aipe,to daraju,positive
victims,olufaragba,àwọn olùfaragbá,negative
immense,laini,lainiwọn,positive
mischievously,aṣiṣe,oníwàkiwà,negative
charges,awọn idiyele,àwọn ìdíyelé,negative
unacceptable,itẹwẹgba,àìjẹ́tẹ̀wọ́gbà,negative
scratch,họ,họ,negative
bereaves,awọn ologbe,àwọn olóògbé,negative
chaste,mimọ,mimọ,positive
fantastically,ikọja,ikọja,positive
playground,ibi -iṣere,ibi -iṣere,positive
toxic,majele,oró,negative
knock,kànkun,kànkùn,negative
mutilated,ti bajẹ,àlébù-ara,negative
roomy,yara,yara to tobi,positive
monster,aderubaniyan,abàmì ẹ̀dá,negative
harmful,ipalara,ìpalára,negative
calamitously,àjálù,àjálù,negative
enjoys,gbadun,gbadun,positive
adequate,deedee,deedee,positive
complaining,fejosun,fẹjọ́sùn,negative
assult,assult,ìkọlù,negative
adaptive,aṣamubadọgba,aṣamubadọgba,positive
emancipation,ominira,ominira,positive
stumped,stumped,gé kúrú,negative
slothful,ọlẹ,ọ̀lẹ,negative
deal,adehun,adehun,positive
superman,alagbara,alagbara,positive
loot,ìkógun,ìkógun,negative
stereotypical,stereotypical,lójú kan,negative
boasting,iṣogo,ìyangàn,negative
starlight,irawọ irawọ,ina irawọ,positive
disfavor,aigbagbe,àìrójúrere,negative
dearth,ìyàn,ìyàn,negative
omen,asami,àmì,negative
provide,pese,pese,positive
oust,yọ kuro,yọkúrò,negative
clog,pa,dí,negative
flawless,ijuwe,ailabawọn,positive
hairloss,irun didi,ìpàdánù irun,negative
deceived,tan,tàn,negative
racy,racy,ajẹmẹ́yà,negative
earl,eti,oye nla,positive
die,kú,kú,negative
repulsing,ikorira,kórìíra,negative
insinuation,insinuation,ìtumọ̀,negative
obstinately,agídí,agídí,negative
dismalness,ailera,ipò àìláyọ̀,negative
vindicating,idalare,idalare,positive
respectable,kasi,kasi,positive
rowdy,ladi,láriwo,negative
jealousness,owú,owú,negative
lanky,lanky,ẹni tó sanra,negative
competency,ijafafa,ijafafa,positive
gratifyingly,inu didun,n tẹlọrun,positive
womanizing,obinrin,ìkóbìnrin,negative
recourses,recourses,ìpadàsẹ́yìn,negative
whisky,ọti oyinbo,ọtí,negative
foreseen,asọtẹlẹ,asọtẹlẹ,positive
disbelief,aigbagbọ,àìgbàgbọ́,negative
addiction,afẹsodi,bárakú,negative
spewed,yán,yán,negative
civilize,ọlaju,ọlaju,positive
insecure,ailewu,àìléwu,negative
brutish,ìka,ìkà,negative
investigate,se iwadi,se iwadi,positive
fastuous,fastuous,ìgbéraga,negative
hoodwink,hoodwink,tàn jẹ,negative
gloss,didan,didan,positive
worthlessly,lásán,láìtóǹkan,negative
compliant,ifaramọ,ẹsun,positive
harvest,ikore,ikore,positive
unresponsive,alaigbọran,àìdáhùn,negative
boring,alaidun,aláídùn-ùn,negative
impersonate,afarawe,ṣàfarawé,negative
erosion,ogbara,ọ̀gbàrá,negative
fits,ibaamu,bámu,negative
illogically,illogically,aláìmòye,negative
hurted,farapa,farapa,negative
unobserved,ti ko ṣe akiyesi,àìfiyèsí,negative
baptism,baptisi,baptisi,positive
boilerplate,igbomikana,ìgbómikaná,negative
discounted,ẹdinwo,ẹ̀dínwó,negative
ingrate,alaimoore,aláìmoore,negative
delicious,adun,ladun,positive
caretaker,alabojuto,alabojuto,positive
idolized,oriṣa,bọ oriṣa,positive
kill,pa,pa,negative
baffled,daamu,dààmú,negative
unwise,alaimoye,àìgbọ́,negative
unruly,alaigbọran,alágídí,negative
senseless,aironu,àìrònú,negative
ill-tempered,aláìláàánú,oníbìínú,negative
underestimate,kerekereke,fi ojú kéré,negative
undocumented,ti ko ni iwe -aṣẹ,aláìlákọsílẹ̀,negative
approves,fọwọsi,fọwọsi,positive
impiety,iwa aibikita,ìwà àìbìkítà,negative
staggering,iyalẹnu,yanilẹ́nu,negative
imputation,iṣiro,ẹ̀sùn,negative
laborious,làálàá,nílàálàá,negative
seclusion,idayatọ,ìgbépamọ́,negative
stave,duro,ọ̀pá-orin,negative
fate,ayanmọ,àyànmọ́,negative
stroke,ikọlu,rọpárọsẹ̀,negative
unsteady,alaiduro,àìdúró-ṣinṣin,negative
uncomfy,uncomfy,aláìrọrùn,negative
don,don,olùkọ́ àgbà,positive
govern,ṣe akoso,ṣe akoso,positive
impolitely,alaibọwọ,aláìbọ̀wọ̀,negative
unsurpassed,alailẹgbẹ,alailẹgbẹ,positive
disgusting,ìríra,ìríra,negative
wretched,aburu,olóṣì,negative
magnanimous,nla,nla,positive
fascination,ifanimora,ifanimora,positive
surprise,iyalẹnu,iyalẹnu,positive
sexy,ni gbese,dun wo,positive
desiring,ifẹkufẹ,fẹ,positive
fertile,ìbímọ,ìbímọ,positive
beneficent,alaanu,alaanu,positive
starved,ebi npa,fi ebi npa,negative
untie,tú,tú,positive
dazzle,dazzle,dan manran,positive
usurped,ti gba,fipágbà,negative
bored,sunmi,sún mi,negative
saintliness,iwa mimo,iwa mimo,positive
ill-advised,ti ko ni imọran,ìmọ̀ràn búburú,negative
misreporting,iroyin ti ko tọ,ìròyìn tí kò tọ́,negative
cohesive,iṣọkan,ṣọkan,positive
bale,bale,ẹrù,negative
abovementioned,lokementioned,ti a tisọloke,positive
chop,gige,ké,negative
crabby,crabby,ìkórìíra,negative
pharmaceutical,elegbogi,elegbogi,positive
embroilment,iloro,ìnira,negative
shatter,fọ,fọ́,negative
boldness,igboya,igboya,positive
felicitate,ṣe inudidun,ṣe inudidun,positive
pardons,idariji,idariji,positive
consistent,dédé,dédé,positive
exhortation,iyanju,iyanju,positive
oblivion,igbagbe,ìgbàgbé,negative
lure,tàn,tàn,negative
poised,ni imurasilẹ,ni imurasilẹ,positive
recoil,ifaseyin,ìfàsẹ́yìn,negative
sleazy,alaigbọran,ayédèrú,negative
toughest,nira julọ,nira julọ,positive
reviled,ẹgan,ẹ̀gàn,negative
incongruous,aiṣedeede,kò jọra,negative
exposing,ṣiṣafihan,ṣíṣá fihan,negative
turmoil,rudurudu,ariwo,negative
mandamus,mandamus,ìwé-àṣẹ,negative
optimism,ireti,ireti,positive
ill-conceived,alaimọ-loyun,èrò búburú,negative
emaciated,rirun,fẹ́lẹ́fẹ́lẹ́,negative
misbehaving,aiṣedeede,àìṣedédé,negative
unusable,ilokulo,àìṣeélò,negative
unholy,alaimo,aláìmọ́,negative
circumvention,àyípadà,àsálà,negative
ornate,ọṣọ,ẹwa,positive
droopy,droopy,da ẹnu kọlẹ̀,negative
cleanest,mimọ julọ,mimọ julọ,positive
losses,adanu,àdánù,negative
rightly,titọ,titọ,positive
beatific,lilu,inu didun,positive
occult,òkùnkùn,farasin,negative
revival,isoji,isoji,positive
brashly,brashly,àìbìkítà,negative
inmate,ẹlẹwọn,ẹlẹ́wọ̀n,negative
buzzing,ariwo,kíkùn,negative
confident,igboya,didaju,positive
disprove,sẹ,ṣàìjẹ́rìísí,negative
exorcism,iyapa,ìtúsílẹ̀,negative
ungovernable,alaiṣakoso,àìlèṣàkóso,negative
direness,àtọgbẹ,léwu,negative
effective,doko,lagbara,positive
deceptively,etan,ẹlẹ́tàn,negative
overpriced,gbowolori,gbówó lórí,negative
nauseous,ríru,èébì,negative
stressfully,wahala,wàhálà,negative
missionary,ihinrere,ihinrere,positive
insurgent,alatako,ìgbésùmọ̀mí,negative
dumping,idasonu,àkìtàn,negative
messing up,idotin,ìdọ̀tí,negative
toughness,líle,ìlágbára,negative
spilling,idasonu,ìdàsọnù,negative
punish,fìyà jẹni,fìyà jẹni,negative
imprecisely,lọna aitọ,àìṣedéédé,negative
grave,ibojì,ibojì,negative
supurb,supurb,àyíká,positive
composer,olupilẹṣẹ,olupilẹṣẹ,positive
earthquake,ìṣẹlẹ,ìsẹ́lẹ̀,negative
horrid,horrid,léwu,negative
aesthetic,darapupo,darapupo,positive
mistaking,aṣiṣe,àṣìṣe,negative
floored,pakà,ilẹ̀,negative
heinous,buburu,búburú,negative
revolutionizes,revolutionizes,iyipada,positive
hearsay,gbigbọran,àhesọ,negative
wits,wits,ọgbọn,positive
fondly,pelu ife,pelu ife,positive
insupportable,ailopin,àìlètìlẹ́yìn,negative
invective,invective,ẹ̀sùn ẹlẹ́gàn,negative
disqualified,iwakọ,iwakọ,negative
unpredictable,airotẹlẹ,àìròtẹ́lẹ̀,negative
affordably,ni ifarada,ni to,positive
worrier,worrier,àìbalẹ̀ ọkàn,negative
beautify,ṣe ẹwà,ṣe lẹwà,positive
blasphemy,ọrọ odi,ọ̀rọ̀ òdì,negative
eradicate,paarẹ,parẹ́,negative
timely,ti akoko,ti akoko,positive
constructive,onitumọ,onitumọ,positive
mocked,ṣẹ̀sín,ṣẹ̀sín,negative
disgustedly,ìríra,ìríra,negative
exorbitantly,apọju,àpọ̀jù,negative
discipline,ibawi,ìbáwí,negative
bombastic,ìbúgbàù,ìbúgbàù,negative
grim,koro,korò,negative
clash,figagbaga,figagbaga,negative
pasture,pápá ìjẹko,pápá ìjẹko,positive
dominates,jọba,jọba,positive
denial,kiko,kíkọ̀,negative
cultivate,gbin,gbin,positive
greedy,ojukokoro,ojúkòkòrò,negative
diseased,aisan,ààrùn,negative
villain,oniwa buburu,oníwà-búburú,negative
chilling,gbigbọn,gbigbọn,negative
guardianship,alagbato,alagbato,positive
flourishing,gbilẹ,gbilẹ,positive
laughter,ẹrin,ẹrin,positive
dear,ọwọn,ọwọn,positive
reckless,aibikita,áìbìkítà,negative
laudably,laudably,pariwo,positive
spiritless,alaini ẹmi,aláìní ẹ̀mí,negative
redeem,rapada,rapada,positive
resolving,ipinnu,n pinnu,positive
entertained,ṣe ere idaraya,ṣe ere idaraya,positive
cathedral,Katidira,Katidira,positive
inviting,pípe,pípe,positive
dupe,dupe,gbá,negative
abominable,irira,ìríra,negative
endurance,ìfaradà,ìfaradà,positive
cult,egbeokunkun,ẹgbẹ́-òkùnkùn,negative
proficiently,daradara,daradara,positive
berate,berate,bú,negative
splendidly,lọpọlọpọ,lọpọlọpọ,positive
bullyingly,ipanilaya,ìpaniláyà,negative
unfocused,aifọwọyi,àìní àfojú sùn,negative
cancels,fagilee,fagilé,negative
contact,olubasọrọ,olubasọrọ,positive
cherish,nifẹẹ,kẹ,positive
destains,yẹ,yà,negative
fungus,fungus,olú,negative
rockstars,rockstars,àwọn olókìkí,positive
neat,afinju,afinju,positive
inconstant,alaigbọran,àìṣedéédé,negative
forswear,aṣọ asọ,ìbúra èké,negative
enjoyable,igbaladun,igbaladun,positive
stability,iduroṣinṣin,iduroṣinṣin,positive
indebted,gbese,jẹ gbese,positive
whooa,eni,yà lẹ́nu,positive
bookworm,bookworm,kàwé-kàwé,negative
decadence,ibajẹ,ìbàjẹ́,negative
wane,eni,dínkù,negative
acclaim,iyin,iyin,positive
oddities,oddities,àjèjì,negative
exile,ìgbèkùn,ìgbèkùn,negative
elatedly,inu didun,inu didun,positive
stark,giri,Gírí,negative
afflictive,ipọnju,ìpọ́njú,negative
neglected,igbagbe,ìgbàgbé,negative
convert,yipada,yipada,positive
continuity,ilosiwaju,ilosiwaju,positive
lunacy,aṣiwere,wèrè,negative
polarisation,polarization,ìyapa,negative
eloquence,ijafafa,ijafafa,positive
illusion,iruju,ìrújú,negative
irks,irks,bínú,negative
perfects,pipe,pipe,positive
desirous,ifẹ,nifẹ,positive
hard,lile,líle,negative
treasure,ìṣúra,ìṣúra,positive
inconsiderate,alaironu,alai ronú,negative
duped,doped,gbá,negative
halfhearted,olokan -meji,àìnífarajìn,negative
foundation,ipile,ipile,positive
harried,harried,ìkógun,negative
damper,rọ,asàyẹ̀wò,negative
calming,tunu,n pa rọrọ,positive
obsessions,ifẹ afẹju,ifẹ afẹju,positive
grin,rẹrin,rẹrin,positive
anxious,aniyan,àníyàn,negative
futile,asan,asán,negative
hardship,ipọnju,ìpọ́njú,negative
envying,ilara,ìlara,negative
flattering,ipọnni,ipọnni,positive
symptom,aami aisan,àmì àìsàn,negative
breathtaking,yanilenu,yanilenu,positive
toleration,ifarada,ifarada,positive
famine,ìyàn,ìyàn,negative
sober,sober,áìmùtí para,negative
dissatisfied,alainitelorun,aláìnítẹ̀lọ́rùn,negative
rescission,ifasẹhin,ìfagilé,negative
commend,gbóríyìn,gbóríyìn,positive
paupers,paupers,tálákà,negative
stealthy,olè jíjà,ayọ́rìn,negative
lascivious,alaigbọran,wọ̀bìà,negative
discriminatory,iyasoto,ìyàsọ́tọ̀,negative
disgustfully,ìríra,ìríra,negative
distasteful,ainilara,ìkórìíra,negative
demoralized,irẹwẹsi,ìrẹ̀wẹ̀sì,negative
crook,akàn,ẹlẹ́tàn,negative
elucidate,ṣe alaye,ṣe alaye,positive
chisel,chisel,ohunelo irin mimu,positive
garrison,agbo ogun,agbo ogun,positive
second-class,kilasi keji,kíláàsì kejì,negative
adoration,ijosin,ijosin,positive
winner,olubori,olubori,positive
graceless,oore -ofe,àìlóore-ọ̀fẹ́,negative
accuse,ẹsùn,ẹ̀sùn,negative
disheartening,aibanujẹ,ìbanújẹ́,negative
resourceful,ologbon,ologbon,positive
synchronize,muṣiṣẹpọ,muṣiṣẹpọ,positive
civilized,ọlaju,ọlaju,positive
choice,yiyan,yiyan,positive
tears,omije,omijé,negative
absurd,òpònú,òpònú,negative
farfetched,airotẹlẹ,le láti gbàgbọ́,negative
provocative,àkìjà,ìmúnibínú,negative
lovable,ololufẹ,Ie fẹran,positive
delightfulness,igbadun,igbadun,positive
deletion,piparẹ,ìparẹ́,negative
posh,posh,dara,positive
burglary,ole jija,olè-jíjà,negative
pestilent,ajakaye -arun,àjàkálẹ àrùn,negative
spiritual,ẹmí,ẹmí,positive
inconsistence,aiṣedeede,àìṣedéédé,negative
morality,iwa rere,iwa rere,positive
self-coup,ara-coup,ìdìtẹ̀ mọ́ra ẹni,negative
politic,oloselu,oloselu,positive
repulsively,repulsively,ìkórìíra,negative
flaws,awọn abawọn,àwọn àbàwọ́n,negative
phenomenal,iyalẹnu,iyalẹnu,positive
charismatic,charismatic,iwa to wuni,positive
soothingly,itunu,tunto,positive
equity,inifura,inifura,positive
frozen,tutunini,dì,negative
unjustifiably,lare,àìlèdáláre,negative
nomination,yiyan,yiyan,positive
brilliant,o wu,didan mọna,positive
conflict,rogbodiyan,rògbòdìyàn,negative
assassinate,apànìyàn,ìpànìyàn,negative
weird,eemọ,èèmọ̀,negative
nun,nun,obìnrin-ẹlẹ́sìn,negative
fetid,oyun,òórùn burúkú,negative
enhanced,imudara,imudara,positive
indoctrinates,indoctrinates,ìpilẹ̀ṣẹ̀,negative
detonate,fọn,bẹ́,negative
polish,pólándì,pólándì,positive
remission,idariji,idariji,positive
endangered,ewu,ewu,negative
tardy,pẹkipẹki,lọ́ra,negative
seduced,tan,tán,negative
matters,awọn nkan,awọn nkan,positive
eloquently,daadaa,daadaa,positive
foolishness,aṣiwère,ìṣiwèrè,negative
autopsy,autopsy,ìwádi-òkú,negative
flares,flares,ìgbónáyà,negative
unorthodox,alaigbagbọ,aláìgbàgbọ́,negative
tidy,tunto,tunto,positive
exterminate,parun,parun,negative
annoy,binu,bínú,negative
ejaculation,ejaculation,wí lojiji,positive
vent,iho,ihò,negative
fragile,ẹlẹgẹ,ẹlẹgẹ́,negative
bent,tẹ,tẹ̀,negative
inquiry,ibeere,ibeere,positive
led,mu,dari,positive
faithfully,tọkàntọkàn,tọkàntọkàn,positive
nonexistent,kò sí,àìsí,negative
blossom,tanná,tanná,positive
iron,irin,irin,positive
durable,ti o tọ,aigbagbara,positive
greasy,ọra,ọ̀rá,negative
gaff,gaf,ẹ̀tàn,negative
fight,ja,jà,negative
bureaucrat,bureaucrat,aṣojú-ìjọba,negative
devil,bìlísì,èṣù,negative
trashy,idoti,ìdọ̀tí,negative
pill,egbogi,egbogi,positive
conflicts,rogbodiyan,rògbòdìyàn,negative
inconsolably,alaigbọran,àìlèrọ̀,negative
inadverent,alaigbọran,alaigbọran,negative
shamed,itiju,ìtìjú,negative
multi-purpose,olona-idi,olona-idi,positive
immorally,alaimọ,aláìmọ́,negative
arbitrary,lainidii,láìnídìí,negative
ditty,ditty,orin àdákọ,positive
ardently,ardently,imura si,positive
judicious,onidajọ,gbọn,positive
skeletons,egungun,egungun,negative
vow,ẹjẹ,ẹjẹ,positive
heroics,akọni,akọni,positive
better-than-expected,dara julọ ju ti a ti ṣe yẹ lọ,dara  ju bi a ti lero lọ,positive
vision,iran,iran,positive
pirate,ajalelokun,olè-orí-omi,negative
enraging,ibinu,ìbínú,negative
regularity,deede,deede,positive
keenness,itara,itara,positive
sorrowfully,ibanuje,ìbànújẹ́,negative
football,bọọlu afẹsẹgba,bọọlu afẹsẹgba,positive
scourge,ẹgba,ẹgba,negative
exonerates,exonerates,mu ẹbi kuro,positive
hardships,inira,ìnira,negative
actual,gangan,gangan,positive
ruthlessness,alainilaanu,àìláàánú,negative
sty,ara,ilé ẹlẹ́dẹ̀,negative
exceeds,koja,koja,positive
mud,ẹrẹ,ẹrẹ̀,negative
punctuality,àsìkò,àsìkò,positive
supporter,alatilẹyin,alatilẹyin,positive
spirits,awọn ẹmi,awọn ẹmi,positive
aggressions,ibinu,ìbínú,negative
prosecuted,ẹjọ,ẹjọ́,negative
illness,àìsàn,àìsàn,negative
nightmarishly,nightmarishly,àlá burúkú,negative
humane,eda eniyan,ni  inu rere,positive
burdensome,eru,ẹrù,negative
gladden,dunnu,dunnu,positive
midwife,agbẹbi,agbẹ̀bí,negative
reformer,oluyipada,oluyipada,positive
excluding,iyasoto,ìyàsọ́tọ̀,negative
informer,olufunni,alamí,negative
hallucination,ipaniyan,ìríran,negative
corrupts,ibajẹ,bàjẹ́,negative
clearness,ko o,mọ toto,positive
favoritism,ojusaju,ojusaju,positive
broken-hearted,oníròbìnújẹ́ ọkàn,oníròbìnújẹ́ ọkàn,negative
darkest,dudu julọ,òkùnkùn,negative
combats,awọn ija,àwọn ìjà,negative
insufferably,ailopin,àìlèfaradà,negative
joined,darapo,darapo,positive
malformation,idibajẹ,ìdíbàjẹ́,negative
reformed,ti tunṣe,ti tunṣe,positive
behemoth,behemoth,alágbára,negative
defects,awọn abawọn,àwọn àbàwọ́n,negative
storm,iji,ìjì,negative
sicken,ṣàìsàn,ṣàìsàn,negative
rich,ọlọrọ,ọlọrọ,positive
pernicious,pernicious,apànìyàn,negative
stocks,ọjà,owó-ìpìlẹ̀,negative
terrified,ẹru,ẹ̀rù,negative
needle,abẹrẹ,abẹrẹ,positive
leeches,leeches,eṣuṣu,negative
allure,ifaya,ifaya,positive
prevents,idilọwọ,ìdí lọ́wọ́,negative
subdue,tẹriba,ṣẹ́gun,negative
disallow,gba laaye,kò gbà láàyè,negative
imbalance,aiṣedeede,àìṣedéédé,negative
regress,padasẹyin,padàsẹ́yìn,negative
godsend,oriṣa,lati ọdọ olorun,positive
oppressor,aninilara,aninilára,negative
scowl,scowl,lejú,negative
normality,iwuwasi,wa ni-ilani,positive
ascent,ìgoke,ìgoke,positive
stunned,iyalẹnu,iyalẹnu,positive
regretfully,banuje,àbámọ̀,negative
connoisseur,onimọran,onimọran,positive
fatuity,ọra,òmùgọ̀,negative
noise,ariwo,ariwo,negative
aggressive,ibinu,ìbínú,negative
savory,adun,adun,positive
cheerfulness,idunnu,idunnu,positive
conjuring,ti o jọmọ,àfọ̀ṣẹ,negative
pretending,n dibon,ń díbọ́n,negative
depravity,iwa ibajẹ,ìwà-ìbàjẹ́,negative
cracks,dojuijako,sán,negative
audaciously,igboya,ìgboyà,negative
extinct,parun,parun,negative
constraint,ihamọ,ìdíwọ́,negative
misguided,ti ko tọ,ṣìlọ́nà,negative
invalidity,aiṣedeede,ìsọdasán,negative
criticizes,ṣofintoto,ṣọ̀fíǹtótó,negative
infuriate,binu,bínú,negative
courageous,onígboyà,onígboyà,positive
candidate,oludije,oludije,positive
tender,tutu,tutu,positive
anathema,eegun,ègún,negative
fade,ipare,ṣá,negative
fainting,daku,dídákú,negative
passionate,kepe,ṣonu,positive
create,ṣẹda,ṣẹda,positive
voodoo,voodoo,ògùn,negative
gusto,inu didun,inu didun,positive
devour,jẹun,jẹrun,negative
dissident,alatako,àtakò,negative
rave,rave,ijó-alẹ́,negative
adored,fẹran,fẹran,positive
subversion,subversion,títu,negative
dizzy,dizzy,òòyì,negative
enthrall,iwunilori,iwunilori,positive
relentlessness,relentlessness,aláìfàsẹ́yìn,negative
disoobedient,alaigbọran,àìgbọ́ràn,negative
novelty,aratuntun,aratuntun,positive
moaning,sokun,sọkún,negative
innovate,imotuntun,sẹda ohun titun,positive
discontentedly,ainitẹlọrun,àìnìtẹ̀ẹ́lọ́rùn,negative
capitalist,kapitalisimu,olowo,positive
cleaning,afọmọ,afọmọ,positive
debt,gbese,gbèsè,negative
gimmick,gimmick,ète,negative
butchery,ẹran ẹran,odò ẹran,negative
complaint,ẹdun ọkan,ẹ̀dun ọkàn,negative
poisonously,majele,májèlé,negative
spelling,akọtọ,akọtọ,positive
endure,farada,farada,positive
complains,nkùn,ẹ̀sùn,negative
admonisher,olugbaniran,olùgbani ní ìmọ̀ràn,negative
lithe,lithe,tirin,positive
priceless,ti ko ni idiyele,ti ko ni idiyele,positive
complain,kerora,ẹ̀sùn,negative
coursing,ikẹkọ,ìdẹdẹ,negative
slow,lọra,lọ́ra,negative
eschew,yọ kuro,yàgò fún,negative
cataract,cataract,ẹlẹ́yọ̀-fọ́jú,negative
light-hearted,imole okan,laini aniyan,positive
suffocation,imukuro,ìfún,negative
undermine,dojuti,dojuti,negative
degrade,irẹlẹ,ìrẹ̀lẹ̀,negative
inflict,kọlu,kọlù,negative
toll-free,kii-free,ọfẹ,positive
criminality,odaran,ìwà-ọ̀daràn,negative
nemesis,nemesis,ọ̀tá,negative
renovation,atunse,atunse,positive
uncompromisingly,lainidi,aláìládèhún,negative
displace,yipo,rọ́pò,negative
mange,akopọ,ààrun-ẹranko,negative
amour,amour,ife,positive
clerical,alufaa,alufaa,positive
asperse,asperse,kù,negative
corporeal,ti ara,ti ara,positive
appal,apaniyan,ìjayà,negative
warfare,ogun,ogun,negative
shock,mọnamọna,gbé,negative
battled,jagun,jagun,negative
myth,aroso,àròsọ,negative
mordant,mordant,èkíkan,negative
grimace,ibanujẹ,ìbànújẹ́,negative
blinding,afọju,afọ́jú,negative
granting,fifunni,n funni,positive
wretch,ibanuje,òṣì,negative
polluted,alaimọ,ẹlẹ́gbin,negative
population,olugbe,olugbe,positive
counselor,Oludamoran,Oludamoran,positive
snobs,awọn apanirun,awọn ènìyàn yẹpẹrẹ,negative
pileup,Kóra jọ,Kóra jọ,negative
corrupting,ibajẹ,ń bàjẹ́,negative
interrupts,idilọwọ,ìdí lọ́wọ́,negative
